0.531534	1.0465	0.547883
0.70308	1.51912	0.668688
0.413375	0.70883	0.448308
0.656145	1.64608	0.735482
0.870204	2.55499	0.985148
0.484502	0.929673	0.505126
0.825162	2.26944	0.90252
0.835034	2.91641	1.5998
0.89217	3.18106	1.6114
0.0785276	0.102899	-0.414788
0.463927	1.14271	0.394058
0.362941	0.612238	0.383257
0.526777	0.935243	0.536865
0.458113	0.803629	0.488362
0.356674	0.594293	0.380848
0.350725	0.585065	0.368582
0.930154	3.37117	1.48378
0.443667	0.735483	0.483777
0.625106	1.31101	0.622888
0.422559	1.05471	-0.185607
0.889144	4.68712	13.2481
0.893476	3.56603	2.5354
0.506691	0.889506	0.524307
0.477088	1.32855	0.38277
0.575328	1.07698	0.569177
0.559865	1.22974	0.590534
0.170832	0.234256	0.182568
0.434819	1.03817	0.236173
0.989341	5.77306	7.48615
0.881956	2.67099	1.03446
0.742597	2.84244	2.0028
0.799241	2.00711	0.793926
0.173976	0.254418	-0.258854
0.442934	0.741267	0.481886
0.372277	0.604644	0.419528
0.503742	1.27979	0.53042
0.887849	2.73539	1.06441
0.651768	2.613	1.85989
0.489813	0.961793	0.509549
0.535884	0.964814	0.543058
0.41968	0.747253	0.443982
0.916331	3.11165	1.27621
0.558903	1.43506	0.643669
0.225144	0.323202	0.261165
0.586514	2.92227	3.15149
0.156947	0.216886	0.0706917
0.696389	1.74299	0.7609
0.349775	0.621031	0.293927
0.197517	0.289343	0.0497522
0.466367	1.14697	0.406868
0.448317	0.867716	0.459031
0.362942	0.584535	0.411573
0.378225	0.655449	0.392631
0.554258	1.01002	0.554425
0.314822	0.528406	0.258989
0.557848	1.0476	0.560098
0.638444	1.30764	0.621623
0.321286	0.504032	0.365312
0.791784	1.9796	0.789719
0.886069	2.7954	1.13113
0.430239	0.944494	0.337748
0.489919	2.13374	-0.941481
0.247991	0.360916	0.29918
0.412877	0.674303	0.460915
0.180777	0.266902	-0.262373
0.176104	0.245301	0.15155
0.882297	3.20717	1.76306
0.537843	0.970846	0.544388
0.398024	0.811734	0.279702
0.618015	1.23485	0.604553
0.806081	3.14996	2.3822
0.628537	1.81503	0.839624
0.435618	0.822887	0.446955
0.485068	0.831951	0.51052
0.472068	0.813258	0.501214
0.609699	1.25639	0.608922
0.366493	0.773615	-0.372293
0.272478	0.404428	0.327757
0.22136	0.316019	0.260887
0.319757	0.532114	0.292354
0.653116	1.68769	0.756461
0.243617	0.349043	0.311679
0.64632	1.38919	0.642994
0.591127	1.16603	0.587475
0.915506	3.16295	1.3505
0.714499	1.97321	0.877369
0.767703	1.82548	0.743927
0.530228	1.21372	0.566774
0.586428	2.18816	1.22044
0.681726	2.00328	0.935159
0.700252	1.89209	0.839498
0.367716	0.689473	0.276551
0.606515	1.27809	0.613808
0.377268	0.678174	0.36219
0.531715	0.965897	0.541254
0.51894	1.03398	0.53828
0.550266	1.10559	0.5648
0.290496	0.530157	-1.4213
0.566051	1.24778	0.597098
0.639162	1.4278	0.655572
0.687228	2.38972	1.34479
0.529887	0.973407	0.540914
0.882354	2.78639	1.14163
0.477636	0.933745	0.496215
0.470893	0.904586	0.490247
0.603876	1.19707	0.595417
0.836828	2.31022	0.903709
0.729127	1.75483	0.7442
0.311159	0.497264	0.324996
0.282361	0.418112	0.349322
0.185901	0.258855	0.197989
0.351042	0.540491	0.418913
0.724457	1.61137	0.690264
0.157379	0.218287	0.0521114
0.434359	0.748936	0.469169
0.458814	0.796937	0.490109
0.0689573	0.0916945	-2.47658
0.853523	3.22866	2.12146
0.813179	3.82788	5.91183
0.431759	0.709336	0.475792
0.560521	1.22757	0.590403
0.545687	0.993008	0.549565
0.467488	0.870564	0.490189
0.756139	2.29865	1.07651
0.128366	0.172901	0.00457738
0.523772	1.36316	0.583778
0.485878	0.839052	0.510841
0.401683	1.00251	-5.0444
0.407679	0.676736	0.451716
0.500994	1.61018	0.529158
0.328092	0.58015	0.200564
0.672379	2.15469	1.08365
0.279709	0.510223	-11.6278
0.694501	2.24668	1.14649
0.00886062	0.0111498	-13.672
0.491844	1.71892	0.367208
0.858128	2.57734	1.04772
0.413989	0.693493	0.455639
0.0714596	0.0961626	-14.0934
0.478156	0.900275	0.499997
0.183764	0.286196	-88.7847
0.476096	0.80806	0.504952
0.435342	1.03808	0.243712
